V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,MTurkCode,Q31,A1_1_Rob_Anx_Accept,A1_2_Rob_Sciz_Accept,A1_3_Rob_Anx_Force,A1_4_Rob_Sciz_Force,A1_5_Perca_Anx_Accept,A1_6_Perca_Sciz_Accept,A1_7_Perca_Anx_Force,A1_8_Perca_Sciz_Force,Ethical1_Robot_1,Ethical1_Perscare_1,CQ1,CQ2,CQ3,A2_1_Rob_Anx_Accept,A2_2_Rob_Sciz_Accept,A2_3_Rob_Anx_Force,A2_4_Rob_Sciz_Force,A2_5_Perca_Anx_Accept,A2_6_Perca_Sciz_Accept,A2_7_Perca_Anx_Force,A2_8_Perca_Sciz_Force,Ethical2_Robot_1,Ethical2_Perscare_1,Gender,BirthYear,occupation,LocationLatitude,LocationLongitude,LocationAccuracy
R_3EGQIOElnrz4q2t,Default Response Set,Anonymous, , ,108.81.67.197,0,4/24/2018 16:54:14,4/24/2018 17:00:50,1,93214382,1,1, , , , , , , ,3, ,1,1,1, , , , ,1, , , , ,3,0,1978,3,30.429794311523,-90.89990234375,-1
R_12GajDdAe7cH2iO,Default Response Set,Anonymous, , ,38.132.115.209,0,4/24/2018 16:55:48,4/24/2018 17:00:58,1,31632493,1, , , , , ,1, , , ,1,0,1,4, ,1, , , , , , ,2, ,0,1984,5,37.751007080078,-97.821998596191,-1
R_Uyzww057EO26Czv,Default Response Set,Anonymous, , ,190.124.31.23,0,4/24/2018 16:59:23,4/24/2018 17:01:02,1,57386545,1,1, , , , , , , ,3, ,1,1,1, , , , ,1, , , , ,3,0,1992,3,10.316696166992,-72.316703796387,-1
R_1oA7Rmx3ktcjVEH,Default Response Set,Anonymous, , ,74.214.35.215,0,4/24/2018 16:48:11,4/24/2018 17:01:05,1,30837844,1,1, , , , , , , ,-3, ,1,1,1, , , , ,1, , , , ,-3,0,1976,2,40.935394287109,-75.840599060059,-1
R_A7FA719b8kPvGuZ,Default Response Set,Anonymous, , ,98.166.45.49,0,4/24/2018 16:59:49,4/24/2018 17:01:15,1,54089541,1, , , , ,1, , , , ,-1,0,1,1,1, , , , , , , ,0, ,0,1982,3,36.99040222168,-76.421699523926,-1
R_3IAQz6SiKbvA4Xn,Default Response Set,Anonymous, , ,162.127.34.30,0,4/24/2018 16:58:14,4/24/2018 17:01:16,1,97942784,1, , , , , , , ,1, ,2,0,0,4, , , ,1, , , , ,1, ,1,1991,2,41.098693847656,-101.66190338135,-1
R_UcjiROg05X8N3TH,Default Response Set,Anonymous, , ,67.60.190.117,0,4/24/2018 16:59:58,4/24/2018 17:01:27,1,72602095,1, ,1, , , , , , ,2, ,1,1,4, , , , , ,1, , , ,1,1,1990,2,33.584594726562,-88.414001464844,-1
R_blz1nCpC9qjVfEd,Default Response Set,Anonymous, , ,104.55.67.217,0,4/24/2018 16:56:18,4/24/2018 17:01:59,1,80370791,1, , , , , , ,1, , ,0,0,0,4, , ,1, , , , , ,0, ,0,1987,3,30.203506469727,-95.663299560547,-1
R_6MxkVvY9teB9bSp,Default Response Set,Anonymous, , ,75.147.113.177,0,4/24/2018 16:57:19,4/24/2018 17:02:05,1,10146822,1, , , , , ,1, , , ,-3,0,1,4, ,1, , , , , , ,-3, ,1,1984,2,40.581695556641,-74.231498718262,-1
R_1LM8xRkYWFIOYb0,Default Response Set,Anonymous, , ,186.178.72.52,0,4/24/2018 16:48:36,4/24/2018 17:02:39,1,17826124,1, , , , ,1, , , , ,-2,0,1,1,1, , , , , , , ,0, ,0,1989,2,-1.0500030517578,-80.449996948242,-1
R_2X56njpdbuoYoCZ,Default Response Set,Anonymous, , ,69.166.170.164,0,4/24/2018 17:01:46,4/24/2018 17:02:58,1,50367883,1, , ,1, , , , , ,-3, ,1,0,1, , , , , , ,1, , ,-2,0,1993,2,36.559692382812,-87.409698486328,-1
R_3KAtygaSerIxMUj,Default Response Set,Anonymous, , ,108.245.152.51,0,4/24/2018 17:02:26,4/24/2018 17:03:03,1,33667917,1,1, , , , , , , ,3, ,1,1,1, , , , ,1, , , , ,3,0,1994,2,37.790496826172,-85.484802246094,-1
R_2SrE53i1ThhOuo9,Default Response Set,Anonymous, , ,154.76.135.89,0,4/24/2018 16:51:38,4/24/2018 17:03:03,1,46917226,1, , , , , ,1, , , ,2,0,1,4, ,1, , , , , , ,0, ,1,1978,2,-1.2832946777344,36.816696166992,-1
R_2xyLxRpEpXym819,Default Response Set,Anonymous, , ,172.245.185.101,0,4/24/2018 17:02:14,4/24/2018 17:03:11,1,23000540,1, , , , , ,1, , , ,3,0,0,3, ,1, , , , , , ,1, ,1,1989,3,42.88639831543,-78.87809753418,-1
R_1dzUHXkdWVyKPD2,Default Response Set,Anonymous, , ,71.229.5.229,0,4/24/2018 17:01:07,4/24/2018 17:03:33,1,95458654,1, , , , ,1, , , , ,1,0,1,1,1, , , , , , , ,0, ,1,1982,2,30.525207519531,-84.332099914551,-1
R_3dYBj5uSKhPE7ED,Default Response Set,Anonymous, , ,204.108.237.194,0,4/24/2018 17:02:24,4/24/2018 17:04:03,1,95587083,1, , , , , , ,1, , ,-3,0,0,1, , ,1, , , , , ,-3, ,0,1955,5,40.032592773438,-75.71900177002,-1
R_3PMQHhNs87kpUFD,Default Response Set,Anonymous, , ,204.9.150.217,0,4/24/2018 16:39:33,4/24/2018 17:04:51,1,41212154,1, , ,1, , , , , ,-3, ,1,0,1, , , , , , ,1, , ,-3,1,1987,2,40.039306640625,-81.584297180176,-1
R_5bPvtrUteuAlyNz,Default Response Set,Anonymous, , ,71.171.84.56,0,4/24/2018 17:00:54,4/24/2018 17:04:58,1,57967482,1, , , ,1, , , , ,3, ,1,0,4, , , , , , , ,1, ,3,0,1947,4,38.272399902344,-77.593200683594,-1
R_3fV5mz8yDoPZ9da,Default Response Set,Anonymous, , ,192.210.180.102,0,4/24/2018 17:03:57,4/24/2018 17:05:21,1,85826191,1, , , , , , ,1, , ,2,0,1,3, , ,1, , , , , ,1, ,1,1989,2,42.88639831543,-78.87809753418,-1
R_10V2sNTrMm9rjvT,Default Response Set,Anonymous, , ,71.58.113.194,0,4/24/2018 17:04:04,4/24/2018 17:05:24,1,80027188,1, , , , , , , ,1, ,1,0,0,4, , , ,1, , , , ,0, ,1,1987,2,40.00520324707,-76.324600219727,-1
R_WwaNsYWYFurgXAd,Default Response Set,Anonymous, , ,74.191.67.11,0,4/24/2018 16:59:28,4/24/2018 17:06:03,1,36704501,1, , ,1, , , , , ,-3, ,1,0,1, , , , , , ,1, , ,-3,1,1983,2,37.553802490234,-77.460296630859,-1
R_OdpKd9HLruR1Rw5,Default Response Set,Anonymous, , ,75.86.25.24,0,4/24/2018 17:04:17,4/24/2018 17:06:19,1,51001790,1, , , , , ,1, , , ,-2,0,1,4, ,1, , , , , , ,0, ,0,1987,3,43.046401977539,-87.966903686523,-1
R_4YgkwCh2TPi4dp3,Default Response Set,Anonymous, , ,74.103.175.21,0,4/24/2018 16:50:20,4/24/2018 17:06:33,1,40625169,1, ,1, , , , , , ,-1, ,1,1,4, , , , , ,1, , , ,0,0,1951,2,40.124603271484,-75.538497924805,-1
R_7aEmjbIYC8O21UZ,Default Response Set,Anonymous, , ,173.163.42.117,0,4/24/2018 17:04:55,4/24/2018 17:06:34,1,29350734,1, , ,1, , , , , ,-3, ,1,0,1, , , , , , ,1, , ,-3,1,1984,3,39.962600708008,-76.727699279785,-1
R_5AucBudiYkO5OBH,Default Response Set,Anonymous, , ,107.141.7.113,0,4/24/2018 16:41:39,4/24/2018 17:06:49,1,73955798,1,1, , , , , , , ,3, ,1,1,1, , , , ,1, , , , ,3,1,1988,2,32.520599365234,-92.106597900391,-1
R_3nT23DInzlEJ4iM,Default Response Set,Anonymous, , ,67.162.161.1,0,4/24/2018 17:06:47,4/24/2018 17:08:36,1,87150448,1, , , ,1, , , , ,-1, ,1,0,4, , , , , , , ,1, ,0,1,1975,2,28.761993408203,-81.629997253418,-1
R_3ls21HyDUKrZfpe,Default Response Set,Anonymous, , ,23.95.221.100,0,4/24/2018 17:07:58,4/24/2018 17:08:50,1,30288663,1, , , , , , ,1, , ,1,0,1,4, , ,1, , , , , ,0, ,1,1990,2,42.88639831543,-78.87809753418,-1
R_31bFE0z0yy3nkqF,Default Response Set,Anonymous, , ,50.236.85.219,0,4/24/2018 17:08:24,4/24/2018 17:09:13,1,13477216,1, , , , ,1, , , , ,1,0,1,1,1, , , , , , , ,1, ,1,1988,2,42.996002197266,-85.631401062012,-1
R_RKom84T56ywTZux,Default Response Set,Anonymous, , ,72.239.19.70,0,4/24/2018 17:07:45,4/24/2018 17:09:13,1,82054063,1, , , ,1, , , , ,2, ,1,0,4, , , , , , , ,1, ,2,0,1990,2,28.665298461914,-81.418800354004,-1
R_1Ks4MyEG8rj6YVD,Default Response Set,Anonymous, , ,74.67.125.127,0,4/24/2018 16:55:31,4/24/2018 17:10:04,1,89993288,1, , ,1, , , , , ,-1, ,1,0,1, , , , , , ,1, , ,-1,0,1980,3,42.436294555664,-75.218803405762,-1
R_1QJETLfIqBzk2gk,Default Response Set,Anonymous, , ,97.70.198.126,0,4/24/2018 17:07:56,4/24/2018 17:10:07,1,60038151,1, , , , , ,1, , , ,-1,0,1,4, ,1, , , , , , ,0, ,0,1993,1,42.375793457031,-83.280799865723,-1
R_1Kv5XyEN7ROhJCQ,Default Response Set,Anonymous, , ,72.49.88.146,0,4/24/2018 17:07:21,4/24/2018 17:10:18,1,52337000,1, , , , , , , ,1, ,1,0,0,4, , , ,1, , , , ,3, ,1,1961,2,39.07470703125,-84.479202270508,-1
R_3NwVGtOHMei0oCh,Default Response Set,Anonymous, , ,76.24.109.168,0,4/24/2018 17:08:11,4/24/2018 17:10:42,1,67409778,1, ,1, , , , , , ,3, ,1,1,4, , , , , ,1, , , ,3,0,1962,3,41.656204223633,-70.349296569824,-1
R_PZB3cTo6uS05rqh,Default Response Set,Anonymous, , ,68.118.97.236,0,4/24/2018 17:09:45,4/24/2018 17:10:48,1,46117781,1, , , , , , , ,1, ,-1,0,0,4, , , ,1, , , , ,0, ,0,1962,2,34.738098144531,-85.005599975586,-1
R_2woiMurwNhKprHc,Default Response Set,Anonymous, , ,72.79.144.66,0,4/24/2018 17:06:52,4/24/2018 17:11:03,1,34040741,1, , , , , , , ,1, ,3,0,0,4, , , ,1, , , , ,0, ,1,1984,2,41.336502075195,-75.86009979248,-1
R_BM3ukmSV5Qa5LAR,Default Response Set,Anonymous, , ,72.39.204.17,0,4/24/2018 17:11:35,4/24/2018 17:12:17,1,98985875,1, ,1, , , , , , ,0, ,0,1,1, , , , , ,1, , , ,-2,0,1981,3,42.957794189453,-82.277702331543,-1
R_3dDFyqYB8iFyGpw,Default Response Set,Anonymous, , ,104.176.6.160,0,4/24/2018 17:11:02,4/24/2018 17:12:43,1,25194431,1,1, , , , , , , ,0, ,1,1,1, , , , ,1, , , , ,1,1,1987,3,38.112899780273,-122.13310241699,-1
R_3R7RaOknZ7JHGsV,Default Response Set,Anonymous, , ,75.48.216.213,0,4/24/2018 16:39:44,4/24/2018 17:12:43,1,73167175,1, , , ,1, , , , ,1, ,1,0,4, , , , , , , ,1, ,2,1,1989,3,43.014099121094,-85.600898742676,-1
R_3r0bia9kibUaJsJ,Default Response Set,Anonymous, , ,108.194.200.239,0,4/24/2018 16:58:10,4/24/2018 17:12:58,1,69098718,1, , , ,1, , , , ,3, ,1,0,4, , , , , , , ,1, ,0,0,1985,2,29.549606323242,-90.588798522949,-1
R_3nrcjQnmTmJdA1u,Default Response Set,Anonymous, , ,73.140.173.103,0,4/24/2018 17:10:37,4/24/2018 17:13:03,1,59824574,1, , , ,1, , , , ,-3, ,1,0,4, , , , , , , ,1, ,-3,1,1969,2,47.691497802734,-117.38809967041,-1
R_1hMAWMjYx9TmIw4,Default Response Set,Anonymous, , ,75.86.211.10,0,4/24/2018 17:12:08,4/24/2018 17:13:30,1,31783845,1, , ,1, , , , , ,-3, ,1,0,1, , , , , , ,1, , ,-3,0,1972,2,43.329696655273,-87.929397583008,-1
R_0JHOEzP2dhwD9hT,Default Response Set,Anonymous, , ,24.158.195.220,0,4/24/2018 17:09:07,4/24/2018 17:13:35,1,17890422,1, , , , , , ,1, , ,-2,0,0,1, , ,1, , , , , ,-2, ,1,1974,5,36.536499023438,-82.469802856445,-1
R_3gOa0wK9duIhiXm,Default Response Set,Anonymous, , ,99.50.120.190,0,4/24/2018 17:09:46,4/24/2018 17:13:42,1,62784454,1, , , , , ,1, , , ,3,0,1,4, ,1, , , , , , ,0, ,1,1957,2,29.301300048828,-94.797698974609,-1
R_3CTvP0xWsnPXgYk,Default Response Set,Anonymous, , ,108.232.39.22,0,4/24/2018 17:11:54,4/24/2018 17:13:43,1,30204610,1, , , , ,1, , , , ,3,0,1,1,1, , , , , , , ,3, ,0,1976,2,35.460494995117,-97.397399902344,-1
R_Xq5g3wbvoSCSEyl,Default Response Set,Anonymous, , ,67.241.46.125,0,4/24/2018 17:13:07,4/24/2018 17:14:02,1,48610014,1,1, , , , , , , ,-3, ,1,1,1, , , , ,1, , , , ,-3,1,1987,5,43.24560546875,-75.480201721191,-1
R_2CjDEU32qiBOVWO,Default Response Set,Anonymous, , ,108.4.155.84,0,4/24/2018 17:13:24,4/24/2018 17:14:09,1,37659929,1, , , ,1, , , , ,-1, ,1,0,4, , , , , , , ,1, ,0,0,1992,2,42.746994018555,-73.759002685547,-1
R_3HB1S6VzTs9flzp,Default Response Set,Anonymous, , ,71.233.40.13,0,4/24/2018 17:10:26,4/24/2018 17:14:41,1,41162571,1, , , , ,1, , , , ,3,0,1,1,1, , , , , , , ,3, ,0,1964,2,43.173095703125,-72.495697021484,-1
R_9oACDDyWGwPmIvL,Default Response Set,Anonymous, , ,152.26.210.33,0,4/24/2018 17:13:34,4/24/2018 17:14:50,1,5764955,1, , , , , ,1, , , ,-3,0,1,4, ,1, , , , , , ,-3, ,0,1982,2,36.330093383789,-78.408302307129,-1
R_2an1IpZTGn3of3E,Default Response Set,Anonymous, , ,98.224.62.213,0,4/24/2018 17:12:52,4/24/2018 17:14:57,1,28736814,1, , , , , , ,1, , ,-1,0,0,1, , ,1, , , , , ,-3, ,0,1981,2,30.35090637207,-81.64469909668,-1
R_1duazyt6rMOGW90,Default Response Set,Anonymous, , ,104.128.209.1,0,4/24/2018 17:11:27,4/24/2018 17:15:07,1,99059403,1, , ,1, , , , , ,-1, ,1,0,1, , , , , , ,1, , ,0,1,1979,2,40.546493530273,-80.05249786377,-1
R_2Y2KuhgwSMttken,Default Response Set,Anonymous, , ,174.65.81.86,0,4/24/2018 17:13:01,4/24/2018 17:16:47,1,67085229,1, , , , , , , ,1, ,1,0,0,4, , , ,1, , , , ,1, ,1,1979,3,32.84049987793,-116.87969970703,-1
R_3lRKtus14VpmIST,Default Response Set,Anonymous, , ,73.86.34.213,0,4/24/2018 17:14:20,4/24/2018 17:16:59,1,64015078,1, , , , , , , ,1, ,2,0,0,4, , , ,1, , , , ,1, ,1,1971,5,39.355499267578,-76.635498046875,-1
R_2CIWDGoCc39s4N5,Default Response Set,Anonymous, , ,73.55.204.192,0,4/24/2018 17:14:40,4/24/2018 17:17:08,1,93647686,1, , , , ,1, , , , ,-1,0,1,1,1, , , , , , , ,0, ,1,1985,3,29.797393798828,-95.241798400879,-1
R_XyXSMAOFnChzhf3,Default Response Set,Anonymous, , ,136.2.33.166,0,4/24/2018 16:49:15,4/24/2018 17:17:16,1,18323652,1, , , , , ,1, , , ,1,0,1,4, ,1, , , , , , ,1, ,1,1993,2,42.302703857422,-83.245597839355,-1
R_3GqDmPb4HqNd97R,Default Response Set,Anonymous, , ,204.58.233.6,0,4/24/2018 17:16:37,4/24/2018 17:18:18,1,72165439,1, , , , , ,1, , , ,0,0,1,4, ,1, , , , , , ,0, ,0,1987,2,41.261505126953,-96.052696228027,-1
R_3aE9cRaYu3N5l05,Default Response Set,Anonymous, , ,192.180.190.8,0,4/24/2018 17:16:27,4/24/2018 17:18:44,1,60520419,1, , ,1, , , , , ,-3, ,1,0,1, , , , , , ,1, , ,-3,0,1961,2,38.215606689453,-85.615303039551,-1
R_125Cc1QeztXn8Ix,Default Response Set,Anonymous, , ,167.160.113.50,0,4/24/2018 17:16:33,4/24/2018 17:18:52,1,65322850,1, ,1, , , , , , ,3, ,1,1,4, , , , , ,1, , , ,3,1,1991,2,25.78059387207,-80.182601928711,-1
R_1kF7tnhNtdi2wFW,Default Response Set,Anonymous, , ,167.160.123.19,0,4/24/2018 17:02:02,4/24/2018 17:19:01,1,52758424,1,1, , , , , , , ,2, ,1,1,1, , , , ,1, , , , ,-3,1,1990,2,32.291198730469,-90.18440246582,-1
R_27J7gj7lpMq0cBN,Default Response Set,Anonymous, , ,67.78.185.226,0,4/24/2018 17:13:57,4/24/2018 17:19:13,1,56636337,1, ,1, , , , , , ,0, ,1,1,1, , , , , ,1, , , ,0,0,1988,2,29.198806762695,-82.083000183105,-1
R_3R42kE2171KLOui,Default Response Set,Anonymous, , ,74.51.168.19,0,4/24/2018 17:17:49,4/24/2018 17:19:28,1,18972288,1, , , , ,1, , , , ,2,0,1,1,1, , , , , , , ,2, ,0,1972,2,40.136703491211,-79.413299560547,-1
R_25zO8uME3pp1y4f,Default Response Set,Anonymous, , ,98.255.239.86,0,4/24/2018 17:15:43,4/24/2018 17:19:45,1,44742101,1, , , ,1, , , , ,-2, ,1,0,4, , , , , , , ,1, ,-1,1,1982,2,37.302200317383,-120.48300170898,-1
R_ulSHCXeLuNkWAal,Default Response Set,Anonymous, , ,67.165.90.21,0,4/24/2018 17:02:37,4/24/2018 17:21:02,1,44953937,1,1, , , , , , , ,0, ,1,1,1, , , , ,1, , , , ,0,1,1988,2,40.622406005859,-79.145401000977,-1
R_tETyvchA5Ti2Amd,Default Response Set,Anonymous, , ,173.216.19.100,0,4/24/2018 17:20:19,4/24/2018 17:21:05,1,91673753,1, , ,1, , , , , ,-2, ,1,0,1, , , , , , ,1, , ,-2,1,1988,3,34.946105957031,-92.085800170898,-1
R_2ZUgIdjF9lyPolB,Default Response Set,Anonymous, , ,208.100.170.91,0,4/24/2018 17:19:07,4/24/2018 17:21:08,1,96382088,1, , , , , ,1, , , ,0,0,1,4, ,1, , , , , , ,0, ,0,1990,2,44.074401855469,-121.2574005127,-1
R_NUu5LL7a02sISe5,Default Response Set,Anonymous, , ,71.12.220.244,0,4/24/2018 17:20:02,4/24/2018 17:21:46,1,8939139,1, , , ,1, , , , ,-2, ,1,0,4, , , , , , , ,1, ,0,1,1984,2,35.7666015625,-81.335502624512,-1
R_um4rMuKyfF6NVRL,Default Response Set,Anonymous, , ,41.90.214.161,0,4/24/2018 17:19:48,4/24/2018 17:21:44,1,94837366,1, , , , , , ,1, , ,-2,0,0,1, , ,1, , , , , ,-2, ,1,1985,2,-1.2832946777344,36.816696166992,-1
R_1BUV864TkbQagPK,Default Response Set,Anonymous, , ,192.136.223.46,0,4/24/2018 17:21:41,4/24/2018 17:23:05,1,28383213,1, , ,1, , , , , ,-2, ,1,0,1, , , , , , ,1, , ,-2,1,1985,2,32.661499023438,-97.169403076172,-1
R_SIXHzFPn6Gawt6p,Default Response Set,Anonymous, , ,172.56.21.35,0,4/24/2018 17:20:33,4/24/2018 17:23:20,1,31216380,1, , , , , , , ,1, ,0,0,0,4, , , ,1, , , , ,0, ,1,1994,2,35.789794921875,-88.974197387695,-1
R_2CIk9txM1SjHquu,Default Response Set,Anonymous, , ,213.205.242.14,0,4/24/2018 17:23:24,4/24/2018 17:24:44,1,68141321,1, , , , ,1, , , , ,-1,0,1,1,1, , , , , , , ,-1, ,1,1981,2,52.416702270508,-1.5500030517578,-1
R_29alPQLjkFzqxOJ,Default Response Set,Anonymous, , ,24.90.165.185,0,4/24/2018 17:23:10,4/24/2018 17:24:51,1,50128164,1, ,1, , , , , , ,-2, ,1,1,4, , , , , ,1, , , ,-2,1,1958,5,40.750595092773,-73.82039642334,-1
R_2s7S0tcRcNpmOc1,Default Response Set,Anonymous, , ,107.129.187.19,0,4/24/2018 17:22:08,4/24/2018 17:24:52,1,40599147,1, , , , , , , ,1, ,3,0,0,4, , , ,1, , , , ,-3, ,0,1961,2,36.165496826172,-80.243202209473,-1
R_30dEvjKjqqYE4r6,Default Response Set,Anonymous, , ,24.158.165.151,0,4/24/2018 17:25:27,4/24/2018 17:26:28,1,56301357,1, , , , , , ,1, , ,-2,0,0,1, , ,1, , , , , ,-3, ,1,1967,2,35.871307373047,-84.983497619629,-1
R_d5vh9NjLxfc8ZW1,Default Response Set,Anonymous, , ,68.231.247.24,0,4/24/2018 17:26:12,4/24/2018 17:27:07,1,81114572,1, , , ,1, , , , ,0, ,1,0,4, , , , , , , ,1, ,-1,0,1993,2,36.85710144043,-75.989501953125,-1
R_1jwxjOHKMB7MwWl,Default Response Set,Anonymous, , ,67.232.210.144,0,4/24/2018 16:48:39,4/24/2018 17:27:35,1,49864588,1, , , , , , , ,1, ,-1,0,0,4, , , ,1, , , , ,-1, ,0,1979,2,40.58479309082,-77.726303100586,-1
R_1Nk7V3YdKvdNZDP,Default Response Set,Anonymous, , ,107.77.234.76,0,4/24/2018 17:25:48,4/24/2018 17:27:59,1,57028468,1, , ,1, , , , , ,-2, ,1,0,1, , , , , , ,1, , ,-2,0,1980,2,33.520706176758,-86.80249786377,-1
R_11aVYTEX5jetsMl,Default Response Set,Anonymous, , ,70.123.146.0,0,4/24/2018 17:27:22,4/24/2018 17:28:20,1,11149531,1, , , , , , ,1, , ,0,0,0,1, , ,1, , , , , ,0, ,1,1990,2,30.415405273438,-97.798202514648,-1
R_svdLL55eUWEl3UJ,Default Response Set,Anonymous, , ,76.185.183.214,0,4/24/2018 17:21:46,4/24/2018 17:28:57,1,56932356,1, , , , , ,1, , , ,-3,0,1,4, ,1, , , , , , ,-3, ,1,1981,3,29.441101074219,-98.458503723145,-1
R_yyFe9DPqoFuEBSV,Default Response Set,Anonymous, , ,70.62.39.82,0,4/24/2018 17:27:06,4/24/2018 17:29:36,1,39515550,1, , , , ,1, , , , ,-2,0,1,1,1, , , , , , , ,0, ,0,1992,2,39.764892578125,-84.078002929688,-1
R_3Ple4gQGqiqAZrz,Default Response Set,Anonymous, , ,73.221.14.154,0,4/24/2018 17:29:07,4/24/2018 17:30:00,1,83260165,1, ,1, , , , , , ,-1, ,1,1,4, , , , , ,1, , , ,-3,1,1990,3,47.287506103516,-122.10940551758,-1
R_1kNcqc075E8xdDH,Default Response Set,Anonymous, , ,67.54.129.249,0,4/24/2018 17:27:29,4/24/2018 17:30:19,1,96413661,1,1, , , , , , , ,-3, ,1,1,1, , , , ,1, , , , ,0,0,1973,2,36.312606811523,-95.616096496582,-1
R_2dEedU76MBpi4K2,Default Response Set,Anonymous, , ,162.243.239.69,0,4/24/2018 17:29:39,4/24/2018 17:31:27,1,95720656,1, ,1, , , , , , ,2, ,0,0,2, , , , , ,1, , , ,2,1,1990,2,40.730804443359,-73.997497558594,-1
R_2AHK2tkwR4c5T7Q,Default Response Set,Anonymous, , ,173.75.52.27,0,4/24/2018 17:28:43,4/24/2018 17:31:30,1,98203121,1, , , , , ,1, , , ,-2,0,1,4, ,1, , , , , , ,-2, ,0,1960,3,40.394805908203,-79.905601501465,-1
R_1lnIH8nq7FJNsAX,Default Response Set,Anonymous, , ,76.90.132.15,0,4/24/2018 17:29:08,4/24/2018 17:32:28,1,78237115,1, , , ,1, , , , ,-2, ,1,0,4, , , , , , , ,1, ,-2,1,1987,3,34.320999145508,-118.38299560547,-1
R_2wa7mz89D78qAGR,Default Response Set,Anonymous, , ,162.200.128.164,0,4/24/2018 17:31:29,4/24/2018 17:32:52,1,83477758,1, , , , , , , ,1, ,-1,0,0,4, , , ,1, , , , ,0, ,0,1973,2,39.532699584961,-84.290100097656,-1
R_3svHbZBWOQ4EWd4,Default Response Set,Anonymous, , ,198.255.236.232,0,4/24/2018 17:31:10,4/24/2018 17:32:53,1,8419606,1, , , , , ,1, , , ,1,0,1,4, ,1, , , , , , ,1, ,0,1985,3,43.694793701172,-70.290496826172,-1
R_3MJt9edOtz3n76O,Default Response Set,Anonymous, , ,142.197.59.109,0,4/24/2018 17:34:14,4/24/2018 17:35:58,1,91820184,1, , , , ,1, , , , ,-1,0,1,1,1, , , , , , , ,0, ,1,1991,3,29.24609375,-81.865303039551,-1
R_2rZt00chDCZVUyr,Default Response Set,Anonymous, , ,198.72.247.247,0,4/24/2018 17:38:24,4/24/2018 17:38:43,1,75121613,1, ,1, , , , , , ,1, ,0,0,1, , , , , ,1, , , ,2,0,1995,2,34.096405029297,-117.966796875,-1
R_1eWWAOiSmDokjsY,Default Response Set,Anonymous, , ,108.213.140.246,0,4/24/2018 17:35:33,4/24/2018 17:39:24,1,51881789,1, , , , , , ,1, , ,-3,0,0,1, , ,1, , , , , ,-3, ,1,1966,3,29.868804931641,-95.53800201416,-1
R_O1lRiA1c2rILF1n,Default Response Set,Anonymous, , ,98.235.130.169,0,4/24/2018 17:38:33,4/24/2018 17:39:31,1,74538813,1, , , , , , ,1, , ,-1,0,0,1, , ,1, , , , , ,-3, ,1,1972,3,40.308395385742,-76.69539642334,-1
R_9morBAPCppMzbtD,Default Response Set,Anonymous, , ,73.75.151.81,0,4/24/2018 17:37:22,4/24/2018 17:40:55,1,95562159,1, , , , , ,1, , , ,-1,0,1,4, ,1, , , , , , ,-2, ,1,1965,3,41.667098999023,-85.965896606445,-1
R_1QsfdGSWyVmShFi,Default Response Set,Anonymous, , ,98.91.3.234,0,4/24/2018 17:39:59,4/24/2018 17:42:02,1,33482769,1, , , ,1, , , , ,2, ,1,0,4, , , , , , , ,1, ,2,1,1976,2,32.98779296875,-80.005699157715,-1
R_W27sMpKW8JpTjAB,Default Response Set,Anonymous, , ,70.181.35.44,0,4/24/2018 17:44:29,4/24/2018 17:46:39,1,26137283,1, , , , , , , ,1, ,-3,0,0,4, , , ,1, , , , ,-3, ,1,1967,5,41.705001831055,-71.460403442383,-1
R_2TB280UM3rvQ8PO,Default Response Set,Anonymous, , ,64.121.102.112,0,4/24/2018 17:46:50,4/24/2018 17:48:00,1,72510051,1, , ,1, , , , , ,-3, ,1,0,1, , , , , , ,1, , ,-3,1,1991,2,40.590194702148,-75.354698181152,-1
R_1oBXWyTWpcgMoFw,Default Response Set,Anonymous, , ,69.148.165.226,0,4/24/2018 16:40:55,4/24/2018 17:50:26,1,53662389,1, , ,1, , , , , ,2, ,1,0,1, , , , , , ,1, , ,3,0,1962,2,39.106796264648,-94.56600189209,-1
R_37ybINMQtvwYK0F,Default Response Set,Anonymous, , ,104.129.131.221,0,4/24/2018 17:50:31,4/24/2018 17:51:30,1,67835693,1, ,1, , , , , , ,2, ,0,1,4, , , , , ,1, , , ,2,1,1992,3,40.752807617188,-73.972503662109,-1
R_2bWxehtyiyXc3Ls,Default Response Set,Anonymous, , ,71.89.202.71,0,4/24/2018 17:48:49,4/24/2018 17:51:30,1,83299028,1, , ,1, , , , , ,-3, ,1,0,1, , , , , , ,1, , ,-3,0,1953,2,42.138595581055,-124.24639892578,-1
R_sLu5mllvXbrmYU1,Default Response Set,Anonymous, , ,157.182.121.252,0,4/24/2018 17:45:08,4/24/2018 17:52:10,1,32180207,1,1, , , , , , , ,3, ,1,1,1, , , , ,1, , , , ,3,0,1991,2,39.645599365234,-79.943298339844,-1
R_2PyQDpMLdscRnmX,Default Response Set,Anonymous, , ,76.101.176.65,0,4/24/2018 17:51:13,4/24/2018 17:52:17,1,79654702,1, , , , , , ,1, , ,-3,0,0,1, , ,1, , , , , ,0, ,0,1979,2,25.937606811523,-81.697700500488,-1
